,mfcc_mean,chroma_mean,spectral_contrast_mean,mfcc,chroma,spectral_contrast,tempo,label
141,"[-2.4469159e+02  3.8801712e+01  1.4398240e+00  1.2272940e+01
 -2.4659142e+00  2.6832891e+00 -2.6702781e+00  3.2695258e-01
  7.6183897e-01  2.5725617e+00 -2.9916511e+00  8.2546723e-01
  4.1560176e-01  2.8977327e+00 -9.3306482e-02  1.3833772e-01
  3.1135708e-01  6.0894191e-01 -1.5782405e+00  4.5278325e+00]","[0.629221   0.6172179  0.63558537 0.6190125  0.6042668  0.37356806
 0.33851057 0.34140602 0.3459235  0.36894065 0.4092427  0.59950083]","[24.15044891 14.24369082 16.69105962 17.62340465 18.55700793 18.18378845
 41.45861329]","[[-471.4854 -471.4854 -471.4854 ... -471.4854 -471.4854 -471.4854]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 ...
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]]","[[0.78911614 0.92805576 0.8557714  ... 0.8556869  0.89722013 0.9200988 ]
 [0.754893   0.9596623  1.         ... 1.         0.9464788  0.81623226]
 [0.7647753  0.89944005 0.9295849  ... 0.9297033  1.         1.        ]
 ...
 [0.43016016 0.40666977 0.34190288 ... 0.34158656 0.3525244  0.37371922]
 [0.46794376 0.4495471  0.44453254 ... 0.44449025 0.4254144  0.5132262 ]
 [0.5973655  0.65242875 0.65584725 ... 0.6559729  0.67446697 0.7113379 ]]","[[15.85928961 25.02011272 27.54972855 ... 28.03817078 18.84961959
  13.90207696]
 [ 7.4624451  13.08561006 12.95696569 ... 14.48001779  9.10102295
   7.27753219]
 [10.6782955  16.38535285 15.85876973 ... 16.21791589 14.79080634
  14.5367403 ]
 ...
 [14.54964755 11.94932484 14.24598854 ... 15.01921493 16.20771988
  11.25885398]
 [13.74436734 15.6826351  14.813587   ... 14.47345306 13.6431492
  12.60621772]
 [16.94791286 20.77833792 34.76764546 ... 34.7675594  21.38768117
  17.25113276]]",103.359375,1
142,"[-33.197254  -58.069054   -5.190889   -1.3862748  56.43519   -12.67172
 -26.815075   33.79624    -7.999482  -14.671307   -3.1773078   6.5611987
  -3.1982243  -1.5178006  13.814926   -0.953727    4.956798   24.109915
 -16.529087   18.95712  ]","[0.37202972 1.         0.7622949  0.47435284 0.77376497 0.29585624
 0.40655017 0.7337704  0.5286205  0.2082077  0.10488924 0.24409607]","[ 4.2647127   2.62699482  8.3704449   3.56781102 13.14418956 21.61828311
 46.12782356]","[[-31.203999   -35.19051   ]
 [-58.84278    -57.295326  ]
 [ -4.4688444   -5.9129333 ]
 [  0.27245915  -3.0450087 ]
 [ 57.018703    55.851673  ]
 [-12.9799385  -12.363501  ]
 [-26.850605   -26.779545  ]
 [ 33.877968    33.71451   ]
 [ -8.628649    -7.3703156 ]
 [-15.575392   -13.7672205 ]
 [ -3.9120002   -2.4426155 ]
 [  6.214304     6.9080935 ]
 [ -3.5838928   -2.8125558 ]
 [ -2.390325    -0.645276  ]
 [ 14.436825    13.1930275 ]
 [ -1.1681933   -0.7392607 ]
 [  5.165593     4.748003  ]
 [ 24.96479     23.25504   ]
 [-16.504087   -16.554085  ]
 [ 19.564213    18.350029  ]]","[[0.36537182 0.37868762]
 [1.         1.        ]
 [0.78555834 0.73903143]
 [0.50809693 0.4406087 ]
 [0.8172287  0.73030126]
 [0.30196023 0.28975227]
 [0.4327491  0.38035122]
 [0.7876779  0.6798629 ]
 [0.55546105 0.50178   ]
 [0.21505518 0.20136023]
 [0.10326944 0.10650904]
 [0.24515037 0.24304178]]","[[ 4.51914987  4.01027552]
 [ 2.64797657  2.60601306]
 [ 9.40285666  7.33803314]
 [ 3.56466953  3.57095251]
 [12.90298289 13.38539623]
 [21.92581239 21.31075383]
 [45.88039461 46.3752525 ]]",117.45383522727273,1
143,"[-87.08113   102.85046    -7.862465   17.483204    8.677097    5.6632543
  -0.623833    8.025009   -7.4236     10.748958   -1.53276     6.5555077
   2.6345732   2.1318285  -1.3700604  -2.5516245  -5.2791114   3.2873569
  -2.2431698   2.7752397]","[0.4206706  0.44753563 0.511219   0.4168421  0.4404106  0.41482875
 0.48129487 0.37424326 0.36270115 0.41052693 0.4316715  0.5332797 ]","[20.85626301 14.56741231 18.21555431 19.99311491 22.69845308 26.32444985
 49.56182072]","[[-449.781 -449.781 -449.781 ... -449.781 -449.781 -449.781]
 [   0.       0.       0.    ...    0.       0.       0.   ]
 [   0.       0.       0.    ...    0.       0.       0.   ]
 ...
 [   0.       0.       0.    ...    0.       0.       0.   ]
 [   0.       0.       0.    ...    0.       0.       0.   ]
 [   0.       0.       0.    ...    0.       0.       0.   ]]","[[0.79512775 0.928736   0.8529164  ... 0.21207967 0.48300555 0.65863997]
 [0.76231664 0.96695346 1.         ... 0.5313118  0.81391287 0.6749021 ]
 [0.7713856  0.9054934  0.93358517 ... 1.         1.         0.84286034]
 ...
 [0.435054   0.4111756  0.34196794 ... 0.34615394 0.43817952 0.35194522]
 [0.47122255 0.45011774 0.44141367 ... 0.19800209 0.31612307 0.33093467]
 [0.59855324 0.6509295  0.65203273 ... 0.14636989 0.32219198 0.49184707]]","[[15.85928961 25.02011272 27.54972855 ... 24.17996191 19.38860224
  14.62611224]
 [ 7.4624451  13.08561006 12.95696569 ... 12.29769412  5.70681645
   7.88617744]
 [10.6782955  16.38535285 15.85876973 ... 12.47171071 10.72190469
   8.13970992]
 ...
 [14.54964755 11.94932484 14.24598854 ... 17.62461506 13.19857191
  11.71133384]
 [13.74436734 15.6826351  14.813587   ... 15.25096357 14.31501982
  12.92326846]
 [16.94791286 20.77833792 34.97874992 ... 35.01983196 20.11686557
  18.57868356]]",123.046875,1
144,"[-3.4748608e+01  5.8352699e+01 -7.0856247e+00  2.0341566e+01
  3.1209602e+00  1.6150597e+01  4.0413966e+00  6.3633590e+00
 -2.3176758e+00  8.8725500e+00 -7.3923242e-01  5.0719662e+00
  2.0530207e+00  2.3229790e+00  3.7762555e-01  2.4979069e+00
 -3.7685368e-02  1.1536028e+00 -6.7790952e+00 -5.4059970e-01]","[0.5336884  0.60596484 0.48160776 0.4674193  0.42748564 0.54940903
 0.43024778 0.40670756 0.5037791  0.5118766  0.64259523 0.52811587]","[23.77254479 14.26393762 17.72601708 18.71762203 21.04893203 20.96658869
 47.88047155]","[[-463.48264 -463.48264 -463.48264 ... -463.48264 -463.48264 -463.48264]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 ...
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]]","[[0.83368444 0.9136078  0.83177584 ... 0.83174014 0.87145877 0.9325473 ]
 [0.81511784 1.         1.         ... 1.         0.948424   0.8251699 ]
 [0.81924516 0.932737   0.96464646 ... 0.96476257 1.         1.        ]
 ...
 [0.46866095 0.43803102 0.34414843 ... 0.343843   0.34869662 0.3748908 ]
 [0.4894596  0.4449148  0.42161518 ... 0.42148775 0.40019214 0.49483192]
 [0.6098366  0.6297348  0.6259724  ... 0.6260875  0.6328366  0.683689  ]]","[[15.85928961 25.02011272 27.54972855 ... 28.03815055 18.84961687
  13.90207526]
 [ 7.4624451  13.08561006 12.95696569 ... 14.47999672  9.10103313
   7.27752857]
 [10.6782955  16.38535285 15.85876973 ... 16.2179079  14.79084805
  14.53674643]
 ...
 [14.54964755 11.94932484 14.24598854 ... 15.01920793 16.20768075
  11.25884327]
 [13.74436734 15.6826351  14.813587   ... 14.47345879 13.64315018
  12.60621522]
 [16.94791286 20.77833792 36.94090583 ... 36.94081918 21.38770751
  17.25113698]]",129.19921875,1
145,"[-85.59899    55.545822   38.48909    38.3032      2.1532214  16.088963
   1.0240998  11.693475    5.871876    8.165861   -7.213942    5.0210114
  -5.98609    -4.1528435  -5.556038   -4.8572545  -2.7357912  -1.4731624
  -3.5575752   5.618584 ]","[0.44170174 0.40928653 0.4743228  0.37391984 0.36847878 0.4924148
 0.45615616 0.39078748 0.36865333 0.4903434  0.46152708 0.39830616]","[23.32604093 17.40608764 21.42756541 25.0748292  27.25500915 24.84854939
 49.43872446]","[[-466.8363 -466.8363 -466.8363 ... -466.8363 -466.8363 -466.8363]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 ...
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]]","[[0.83368444 0.9136078  0.83177584 ... 0.91393894 0.8751298  0.83693516]
 [0.81511784 1.         1.         ... 0.9216636  1.         0.98046404]
 [0.81924516 0.932737   0.96464646 ... 1.         0.9323831  1.        ]
 ...
 [0.46866095 0.43803102 0.34414843 ... 0.3900044  0.43735522 0.47873148]
 [0.4894596  0.4449148  0.42161518 ... 0.44298112 0.4423299  0.5817441 ]
 [0.6098366  0.6297348  0.6259724  ... 0.693256   0.64813626 0.7075998 ]]","[[15.85928961 25.02011272 27.54972855 ... 28.47157783 24.1935562
  18.42641258]
 [ 7.4624451  13.08561006 12.95696569 ...  6.89261661  9.13217224
   4.95791663]
 [10.6782955  16.38535285 15.85876973 ... 13.05541112 12.12203705
  12.78164565]
 ...
 [14.54964755 11.94932484 14.24598854 ... 14.67968543 11.17119136
  14.57982983]
 [13.74436734 15.6826351  14.813587   ... 11.95542317 14.44755398
  15.07047433]
 [16.94791286 20.77833792 33.73000594 ... 33.33329767 22.47947936
  17.40304275]]",117.45383522727273,1
146,"[-88.24942   101.72577    15.5427265  19.893707    7.165145    5.838792
   6.8821383  10.780579   -4.15104    10.975673   -4.588334   11.624429
   1.5209459   5.434048    2.3411822   3.1270294  -1.5405579   4.128197
   2.7084172   2.9844604]","[0.45150316 0.53079784 0.47038877 0.47132367 0.49837643 0.43315464
 0.45825583 0.47913668 0.57176626 0.52270055 0.44116667 0.4260897 ]","[21.02153759 15.25376506 18.97142968 19.42369438 20.30684757 23.20901998
 47.82491111]","[[-4.6272122e+02 -4.6272122e+02 -4.6272122e+02 ... -2.4929591e+02
  -2.3163443e+02 -2.8228931e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.6943623e+02
   1.4958981e+02  1.3207501e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  4.6599060e+01
   4.6688873e+01  4.2948036e+01]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -9.1086750e+00
  -1.2555553e+01 -1.0489449e+01]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -4.2474699e+00
   4.7292733e-01 -9.4863653e-01]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  2.7914691e-01
   1.2627404e+00  2.4236274e+00]]","[[0.7554331  0.92314154 0.86988413 ... 0.6729096  0.65126395 0.6063906 ]
 [0.716773   0.9206187  1.         ... 1.         1.         0.7672448 ]
 [0.73344296 0.8681156  0.9054995  ... 0.43969882 0.8648853  0.7982918 ]
 ...
 [0.40237257 0.38282254 0.342315   ... 0.37481508 0.44629464 0.62065184]
 [0.45023188 0.4477557  0.46286538 ... 0.2090282  0.28802133 0.4588645 ]
 [0.5966948  0.6637369  0.67736125 ... 0.2847033  0.32298446 0.43240154]]","[[15.85928961 25.02011272 27.54972855 ... 30.45354946 16.3462995
  11.59105157]
 [ 7.4624451  13.08561006 12.95696569 ...  9.6845044   5.12671563
   9.45740905]
 [10.6782955  16.38535285 15.85876973 ... 20.60658421 16.67434326
  11.4606071 ]
 ...
 [14.54964755 11.94932484 14.24598854 ... 19.2562543  17.4756487
   9.45326557]
 [13.74436734 15.6826351  14.813587   ... 20.30780597 17.89578311
  17.29369597]
 [16.94791286 20.77833792 35.90870359 ... 43.2558529  30.37469659
  25.27040209]]",112.34714673913044,1
147,"[-11.866726    79.30494     -3.5278947   27.554943     5.4465103
   6.30138     -2.4154987    4.7569714    0.66170084   2.7436702
  -0.56547844   4.511688    -2.7385993   -0.4381482   -3.7064412
   2.9367702   -2.2455864    1.4476362   -1.8591483    1.2654046 ]","[0.2682315  0.4111326  0.38870737 0.30174908 0.4395386  0.402984
 0.50078875 0.40616637 0.45358142 0.54440355 0.35902986 0.34302688]","[25.58916813 14.35557772 18.6348017  19.34937874 18.84598946 20.14087584
 47.28589974]","[[-497.29697   -497.29697   -497.29697   ... -416.2359    -428.9408
  -481.943    ]
 [   0.           0.           0.        ...   73.180084    67.25218
    17.64648  ]
 [   0.           0.           0.        ...    4.548081     8.46455
     7.33936  ]
 ...
 [   0.           0.           0.        ...    9.602087     9.191095
     6.4359875]
 [   0.           0.           0.        ...    8.171911     7.641535
     6.4606223]
 [   0.           0.           0.        ...    9.020562     8.066397
     4.3976088]]","[[0.7831253  0.9272452  0.85850203 ... 0.00962057 0.01858996 0.08990414]
 [0.747673   0.9524624  1.         ... 0.01761053 0.03756759 0.11955017]
 [0.75844    0.8935168  0.92561716 ... 0.05349226 0.0679891  0.16250616]
 ...
 [0.42529276 0.40227854 0.34188288 ... 0.00551688 0.030222   0.17841756]
 [0.46465683 0.44898337 0.44766307 ... 0.00401918 0.02062959 0.11735799]
 [0.59641975 0.6539688  0.6596216  ... 0.00685861 0.02291549 0.09641175]]","[[15.85928961 25.02011272 27.54972855 ... 15.88516898  9.21845834
   9.24457667]
 [ 7.4624451  13.08561006 12.95696569 ... 21.44692631 13.1451264
   9.38163315]
 [10.6782955  16.38535285 15.85876973 ... 18.45606189 21.44921533
   5.62949726]
 ...
 [14.54964755 11.94932484 14.24598854 ... 17.16660624 12.51187209
   9.3464228 ]
 [13.74436734 15.6826351  14.813587   ... 20.2323155  16.73883991
  14.0364903 ]
 [16.94791286 20.77833792 37.34536558 ... 51.40969998 31.34381745
  20.5222485 ]]",151.99908088235293,1
148,"[-86.70759    94.36222     5.8752365  13.75757    -3.0103283  12.48124
  -2.7461126   5.5206966  -6.7801175   1.255649   -8.428251   -3.9005032
  -2.985157   -1.0813133  -6.735474   -2.4285302  -6.3843894  -1.4652376
  -4.908385    2.3514955]","[0.4572641  0.33721235 0.3623746  0.34748974 0.47334623 0.35496747
 0.31593645 0.40339848 0.36964372 0.42320222 0.33642402 0.40356275]","[23.33122445 15.3974647  19.61534761 21.48953163 24.13563874 23.75815608
 47.88609399]","[[-494.92062 -494.92062 -494.92062 ... -494.92062 -494.92062 -494.92062]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 ...
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]]","[[0.80110276 0.9292425  0.8499614  ... 0.06681902 0.12687197 0.957763  ]
 [0.76987827 0.974259   1.         ... 0.10481916 0.13725016 0.8082218 ]
 [0.7781929  0.9116125  0.9376452  ... 0.09551218 0.12972681 1.        ]
 ...
 [0.43995112 0.4157773  0.34208453 ... 0.06962679 0.17756736 0.49536574]
 [0.47443122 0.450657   0.4383288  ... 0.08102824 0.18547355 0.5346964 ]
 [0.59993786 0.6494365  0.64819884 ... 0.07469552 0.13001439 0.63849187]]","[[15.85928961 25.02011272 27.54972855 ... 25.63776336 21.26673497
  15.57393186]
 [ 7.4624451  13.08561006 12.95696569 ... 21.82534659 13.00200833
   6.2455591 ]
 [10.6782955  16.38535285 15.85876973 ... 13.58464765 14.38857282
  10.10229268]
 ...
 [14.54964755 11.94932484 14.24598854 ... 18.51052566 17.08609249
  17.31902276]
 [13.74436734 15.6826351  14.813587   ... 17.09818654 16.06644096
  11.93223429]
 [16.94791286 20.77833792 35.42371137 ... 37.01281054 22.58039563
  16.71907251]]",129.19921875,1
149,"[-47.91044     90.67666     15.493208    20.337667    -0.5770329
  15.341639     1.8782698   -0.3137076    1.4547946    5.69886
  -3.7232974    6.524063    -0.4085663    6.917873    -0.12552564
   4.575807    -1.4395969    4.8802986   -2.7225182    2.8681083 ]","[0.6365267  0.38636437 0.38081998 0.47737968 0.35456717 0.4897874
 0.38337442 0.44277155 0.47262838 0.45177865 0.61544734 0.49308515]","[23.65591778 16.27416802 18.37786729 18.44124341 20.89797401 20.22130278
 47.2426453 ]","[[-468.14075 -468.14075 -468.14075 ... -468.14075 -468.14075 -468.14075]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 ...
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]]","[[0.7579249  0.92343104 0.86891544 ... 0.8687801  0.9153685  0.91712046]
 [0.71936125 0.9233385  1.         ... 1.         0.9558695  0.8300327 ]
 [0.73530865 0.87021095 0.9075619  ... 0.9076498  1.         1.        ]
 ...
 [0.40449312 0.38453007 0.34223437 ... 0.34194776 0.35915384 0.38029057]
 [0.45140645 0.44766986 0.4614042  ... 0.46138307 0.4503982  0.53341717]
 [0.59622353 0.6625131  0.6756897  ... 0.67576396 0.70647806 0.7425685 ]]","[[15.85928961 25.02011272 27.54972855 ... 28.03815761 18.84961584
  13.90207577]
 [ 7.4624451  13.08561006 12.95696569 ... 14.47995433  9.10103073
   7.27753384]
 [10.6782955  16.38535285 15.85876973 ... 16.21791763 14.79085165
  14.53675454]
 ...
 [14.54964755 11.94932484 14.24598854 ... 15.01922309 16.20769439
  11.25885438]
 [13.74436734 15.6826351  14.813587   ... 14.47345969 13.64314822
  12.60620796]
 [16.94791286 20.77833792 37.57357921 ... 37.57349257 21.38771977
  17.25113513]]",123.046875,1
150,"[-8.8399689e+01  1.3216588e+02  3.6594996e+00  1.3508465e+01
  3.5699217e+00  1.1309739e+01  4.9318200e-01  4.7261844e+00
 -4.7002544e+00  5.4398899e+00 -2.9802351e+00  3.2155974e+00
 -3.4489460e+00  1.3810782e-01 -2.8801122e+00 -2.6545783e-03
 -6.0581179e+00  1.9374722e+00 -3.0796587e+00  7.4094182e-01]","[0.35610154 0.42462394 0.49466112 0.33797133 0.3506168  0.3324226
 0.4562641  0.414569   0.3315939  0.3798218  0.33724204 0.44415733]","[21.72322085 14.94267478 18.11252814 18.89926832 22.47773597 24.2356109
 47.99654668]","[[-4.5652399e+02 -4.5652399e+02 -4.5652399e+02 ... -3.6041843e+02
  -3.7074448e+02 -4.2050195e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  8.3669983e+01
   7.6883026e+01  3.5236717e+01]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  8.4418907e+00
   6.4856796e+00  4.2679529e+00]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -3.3906317e-01
  -3.1246753e+00 -1.7089996e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -7.3159580e+00
  -8.4584408e+00 -6.2082672e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.0830671e+01
  -6.0610924e+00 -3.3118145e+00]]","[[0.79212284 0.92841554 0.85435796 ... 0.05015343 0.15146509 0.29359463]
 [0.75858325 0.9633019  1.         ... 0.06385954 0.14986221 0.24024059]
 [0.76805073 0.90245456 0.93157923 ... 0.06135909 0.15062608 0.20591275]
 ...
 [0.43260515 0.40890983 0.3419293  ... 0.59940094 0.6716471  0.41771358]
 [0.46958816 0.4498341  0.44297028 ... 0.18541276 0.28680676 0.3188461 ]
 [0.5979317  0.65167665 0.65394396 ... 0.14630036 0.3861012  0.49142182]]","[[15.85928961 25.02011272 27.54972855 ... 22.93540684 27.47908837
  13.2747014 ]
 [ 7.4624451  13.08561006 12.95696569 ... 14.08652976 11.50940462
  14.88070524]
 [10.6782955  16.38535285 15.85876973 ... 16.39652644 16.93425089
  16.5286711 ]
 ...
 [14.54964755 11.94932484 14.24598854 ... 25.04825137 22.61535784
  16.833308  ]
 [13.74436734 15.6826351  14.813587   ... 25.50027661 18.45904204
  16.42464644]
 [16.94791286 20.77833792 35.11352494 ... 47.16402797 33.38515732
  26.01084139]]",107.666015625,1
151,"[-99.2106     108.39236      9.600247    18.909266    10.70509
  13.555725     3.0533552   10.198863    -4.9235625   12.149571
  -3.7040548    1.7045102    2.5371873    0.6119202   -1.171773
   9.035271    -1.305712     2.1155345    0.32952753   4.3443666 ]","[0.5380027  0.4517129  0.4000119  0.4271825  0.46613297 0.48005673
 0.42281786 0.46967098 0.4650371  0.42014825 0.4277114  0.4799418 ]","[22.04431171 15.15647587 18.20604745 18.87037281 22.68785309 25.50113243
 47.86928504]","[[-458.85      -458.85      -458.85      ... -413.5298    -418.59222
  -439.88596  ]
 [   0.           0.           0.        ...   52.396988    46.19748
    22.31733  ]
 [   0.           0.           0.        ...   27.076643    23.361889
    11.7493305]
 ...
 [   0.           0.           0.        ...  -12.646009   -12.75972
    -8.112286 ]
 [   0.           0.           0.        ...  -11.480681   -11.626684
    -8.624137 ]
 [   0.           0.           0.        ...   -7.088402    -7.1407027
    -6.341182 ]]","[[0.7577416  0.8517201  0.7915292  ... 0.7886082  0.71313876 1.        ]
 [0.77079195 1.         0.9756915  ... 0.12459231 0.43245047 0.56721306]
 [0.7630679  0.9311613  1.         ... 0.17928536 0.37101787 0.26951146]
 ...
 [0.45079595 0.46418545 0.3439629  ... 0.2654013  0.2972886  0.2651605 ]
 [0.4325117  0.4157919  0.39521378 ... 0.3100801  0.6581184  0.6246615 ]
 [0.5409253  0.5765638  0.58246845 ... 1.         1.         0.81109107]]","[[15.85928961 25.02011272 27.54972855 ... 23.11823236 14.09265021
  24.03306662]
 [ 7.4624451  13.08561006 12.95696569 ... 14.96313519 27.25678147
  10.82579525]
 [10.6782955  16.38535285 15.85876973 ... 16.97647782 15.03793435
  11.1988019 ]
 ...
 [14.54964755 11.94932484 14.24598854 ... 15.07037532 17.10297653
  16.21079064]
 [13.74436734 15.6826351  14.813587   ... 19.3672762  18.76535883
  18.15086442]
 [16.94791286 20.77833792 34.92866502 ... 44.7548127  21.60366357
  17.11590267]]",143.5546875,1
